,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB,longitude,latitude
103610,165126,,607501.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,ETTRICK-RAES JUNCTION ROAD,STEWART MEMORIAL BR,Minor Crash,Yes,2023,0.0,South,0.0,0.0,1.0,Flat,0.0,,0.0,0.0,Overcast,3011500.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Otago Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,69.0,Central Otago District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,169.447910940342,-45.7219974954658
103620,165136,,546901.0,0.0,0.0,0.0,2.0,0.0,Null,2022/2023,KENNEDY ROAD,GEORGES DRIVE,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1430400.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,None,0.0,0.0,,31.0,Napier City,Traffic Signals,0.0,1.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,176.904080421306,-39.4992753403873
103626,165142,,523813.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,MULLINS ROAD,PAPAKURA-CLEVEDON ROAD,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,761400.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,80.0,0.0,None,0.0,0.0,,76.0,Auckland,Nil,0.0,0.0,0.0,1.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,174.988167472291,-37.0342142354972
103630,165146,,582300.0,0.0,0.0,0.0,2.0,0.0,South,2022/2023,TRAFALGAR STREET,GROVE STREET,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Dark,2317300.0,2.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Nelson Region,Bridge,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,On,0.0,1.0,,52.0,Nelson City,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,173.284072876229,-41.2697677603628
103632,165148,,585808.0,0.0,0.0,0.0,1.0,0.0,West,2022/2023,UPPER SEFTON ROAD,BEATTIES ROAD,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,2440301.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Canterbury Region,Nil,2-way,Sealed,,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,59.0,Waimakariri District,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,172.61901019454,-43.267784199511
103634,165150,,506647.0,0.0,0.0,0.0,1.0,0.0,East,2022/2023,KAIPARA COAST HIGHWAY,NORTH CRESCENT,Serious Crash,Yes,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,212507.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,1.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,1.0,0.0,50.0,0.0,On,0.0,0.0,,76.0,Auckland,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.491408761594,-36.6162153561712
103663,165179,,538102.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,BURROWS STREET,15TH AVENUE,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1168800.0,1.0,0.0,0.0,3.0,,,0.0,,0.0,1.0,0.0,0.0,Bay of Plenty Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,23.0,Tauranga City,Traffic Signals,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,176.164114377523,-37.7098611332275
103703,165219,,504501.0,0.0,0.0,0.0,1.0,1.0,South,2022/2023,BAYLYS COAST ROAD,SCOTTYS CAMP ROAD,Minor Crash,No,2023,0.0,West,1.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Dark,117500.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,3.0,Kaipara District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,173.80316273885,-35.9489222638801
103741,165257,55.0,560412.0,0.0,0.0,0.0,0.0,0.0,East,2022/2023,HALCOMBE ROAD,HILL ROAD,Minor Crash,No,2023,0.0,East,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Dark,1761704.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,70.0,0.0,None,0.0,0.0,,39.0,Manawatu District,Nil,0.0,0.0,0.0,1.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Frost,175.551568934227,-40.2087067345483
103756,165272,,509500.0,1.0,0.0,0.0,1.0,0.0,West,2022/2023,CALLIOPE ROAD,GLEN ROAD,Serious Crash,No,2023,0.0,West,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Bright sun,336700.0,0.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,1.0,0.0,50.0,0.0,Off,0.0,0.0,,76.0,Auckland,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.780874623184,-36.8265214582073
103758,165274,,586900.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,GREENDALE ROAD,CARDALE STREET,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,2469600.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,1.0,0.0,0.0,Canterbury Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,62.0,Selwyn District,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,172.105425986093,-43.4910398614276
103771,165287,,525910.0,0.0,0.0,0.0,0.0,0.0,South,2022/2023,FRANK HEWITT STREET,TIMES PLACE,Serious Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,819200.0,0.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,1.0,0.0,50.0,0.0,Off,0.0,0.0,,76.0,Auckland,Nil,,,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,174.890205832473,-37.1928557662021
103780,165296,,566700.0,0.0,0.0,0.0,0.0,0.0,East,2022/2023,MOERAKI ROAD,FERGUSSON DRIVE,Serious Crash,No,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1913200.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,1.0,0.0,50.0,0.0,Off,0.0,0.0,,45.0,Upper Hutt City,Nil,0.0,1.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Light rain,Null,175.098591563359,-41.1090086273023
103781,165297,,546600.0,0.0,0.0,0.0,2.0,0.0,Null,2022/2023,TARADALE ROAD,TOM PARKER AVENUE,Minor Crash,Yes,2023,0.0,North,0.0,0.0,1.0,Flat,0.0,,0.0,0.0,Dark,1437300.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,31.0,Napier City,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,176.890213012971,-39.4999618522031
103793,165309,55.0,523813.0,0.0,0.0,0.0,1.0,0.0,East,2022/2023,PAPAKURA-CLEVEDON ROAD,BULLENS ROAD,Minor Crash,No,2023,0.0,East,1.0,0.0,0.0,Hill Road,1.0,,0.0,0.0,Overcast,761700.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,0.0,1.0,80.0,0.0,Off,0.0,0.0,,76.0,Auckland,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain,Strong wind,174.980485488065,-37.0413203070057
103794,165310,,560720.0,0.0,0.0,0.0,0.0,0.0,Null,2022/2023,WARWICK STREET,FERGUSSON STREET,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1765800.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,39.0,Manawatu District,Give way,,,0.0,0.0,0.0,0.0,Urban,2.0,0.0,0.0,Fine,Null,175.563064927889,-40.2282883600002
103795,165311,,506646.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,PEAK ROAD,DORMER ROAD,Serious Crash,No,2023,0.0,South,0.0,0.0,1.0,Flat,0.0,,0.0,0.0,Bright sun,211700.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,1.0,0.0,80.0,0.0,None,0.0,0.0,,76.0,Auckland,Nil,0.0,1.0,0.0,1.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,174.520075138607,-36.6492716481774
103797,165313,45.0,587100.0,0.0,0.0,0.0,0.0,0.0,South,2022/2023,WAIMAKARIRI GORGE ROAD,WAIMAKARIRI PICNIC ROAD,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Bright sun,2462900.0,1.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Canterbury Region,Nil,2-way,Sealed,,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,62.0,Selwyn District,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Strong wind,172.046805562265,-43.3652123545949
103798,165314,,562310.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,SHAMROCK STREET,PIONEER HIGHWAY,Serious Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1825200.0,0.0,0.0,0.0,4.0,,,0.0,,0.0,1.0,0.0,0.0,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0.0,1.0,0.0,50.0,0.0,On,0.0,0.0,,40.0,Palmerston North City,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,175.597152927279,-40.3623824673149
103801,165317,,508320.0,1.0,0.0,0.0,1.0,0.0,South,2022/2023,WAIRAU ROAD,TRISTRAM AVENUE,Serious Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,198600.0,0.0,0.0,0.0,4.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,1.0,0.0,50.0,0.0,On,0.0,0.0,,76.0,Auckland,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.741639405243,-36.773212301191
103816,165332,,563920.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,SH 1,TE HAPUA ROAD,Minor Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1883903.0,1.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Wellington Region,Nil,2-way,Sealed,,0.0,0.0,0.0,100.0,0.0,Off,0.0,0.0,,43.0,Kapiti Coast District,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,175.093196391283,-40.83208663003
103821,165337,,536810.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,MARINE PARADE,SUTHERLAND AVENUE,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1196400.0,1.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Bay of Plenty Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,23.0,Tauranga City,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,176.193964177207,-37.6433888415361
103824,165340,75.0,521117.0,0.0,0.0,0.0,1.0,0.0,East,2022/2023,PUKEKOHE EAST ROAD,MORGAN ROAD,Fatal Crash,No,2023,0.0,East,0.0,1.0,0.0,Hill Road,0.0,,0.0,0.0,Overcast,827004.0,0.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,,0.0,0.0,0.0,80.0,0.0,Off,0.0,0.0,,13.0,Waikato District,Nil,,,0.0,0.0,1.0,0.0,Open,0.0,0.0,0.0,Fine,Null,174.95054626512,-37.1955947870986
103825,165341,,564021.0,0.0,0.0,0.0,2.0,0.0,South,2022/2023,SH 57,POTTS ROAD,Serious Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Flat,1.0,,0.0,0.0,Dark,1858300.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0.0,0.0,1.0,0.0,100.0,0.0,On,0.0,0.0,,42.0,Horowhenua District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain,Null,175.342327172775,-40.5925311720906
103826,165342,,604500.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,ISADORE ROAD,ABERDEEN ROAD,Minor Crash,No,2023,0.0,South,0.0,0.0,1.0,Hill Road,0.0,,0.0,0.0,Bright sun,2923800.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Otago Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,71.0,Dunedin City,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,170.476440612986,-45.9116609482526
103827,165343,,560710.0,0.0,0.0,0.0,0.0,0.0,Null,2022/2023,SHERWILL STREET WEST,CAROLINE DRIVE,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,Easter,0.0,1.0,Bright sun,1769502.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,39.0,Manawatu District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,175.56855136199,-40.2105377540025
103829,165345,,604130.0,0.0,0.0,0.0,3.0,0.0,South,2022/2023,KENMURE ROAD,BERNARD STREET,Serious Crash,No,2023,0.0,South,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Dark,2918200.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Otago Region,Nil,2-way,Sealed,0.0,0.0,1.0,0.0,50.0,0.0,On,0.0,0.0,,71.0,Dunedin City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Frost,170.470257211418,-45.8850429059456
103830,165346,,587830.0,0.0,0.0,0.0,0.0,0.0,East,2022/2023,ROBERTS ROAD,POUND ROAD,Serious Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,2497200.0,0.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Canterbury Region,Nil,2-way,Sealed,,0.0,1.0,0.0,80.0,0.0,None,0.0,0.0,,60.0,Christchurch City,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,172.504545274396,-43.5309495256722
103843,165359,,508420.0,0.0,0.0,0.0,2.0,0.0,Null,2022/2023,TARGET ROAD,ELLICE ROAD,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Bright sun,182500.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,76.0,Auckland,Give way,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.734183996522,-36.7661381322262
103844,165360,,545811.0,0.0,0.0,0.0,0.0,0.0,South,2022/2023,SH 5,MUNNS BR,Minor Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1414700.0,1.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Hawke's Bay Region,Nil,2-way,Unsealed,,0.0,0.0,0.0,80.0,0.0,None,0.0,0.0,30.0,30.0,Hastings District,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,176.812713622859,-39.3798027033615
103851,165367,65.0,610040.0,1.0,0.0,0.0,0.0,0.0,Null,2022/2023,NORMAN ROAD,WINTON HEDGEHOPE HIGHWAY,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,3075500.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Southland Region,Nil,2-way,Sealed,,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,73.0,Southland District,Give way,,,0.0,0.0,0.0,0.0,Open,1.0,0.0,0.0,Fine,Null,168.382697630678,-46.145611332572
103865,165381,,531720.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,SH 3,TUI STREET,Fatal Crash,Yes,2023,0.0,North,0.0,1.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1018200.0,2.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,20.0,Waitomo District,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,175.005498482672,-38.4808207309413
103866,165382,,536630.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,UPPER OHAUITI ROAD,ROWE ROAD,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Bright sun,1193305.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Bay of Plenty Region,Nil,2-way,Sealed,,0.0,0.0,0.0,100.0,0.0,Off,0.0,0.0,,22.0,Western Bay of Plenty District,Nil,,,0.0,0.0,0.0,0.0,Open,1.0,0.0,0.0,Fine,Null,176.17202426622,-37.7781164407996
103867,165383,,508510.0,0.0,0.0,0.0,0.0,0.0,South,2022/2023,SUNNYNOOK ROAD,BECROFT DRIVE,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,194408.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,1.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,76.0,Auckland,Nil,,,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,174.740143815968,-36.7605341331988
103869,165385,,520500.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,MOUNT WELLINGTON HIGHWAY,VESTEY DRIVE,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,639500.0,1.0,0.0,1.0,3.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,1-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,76.0,Auckland,Give way,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.841194934348,-36.9229068615247
103882,165398,,536630.0,0.0,0.0,0.0,1.0,0.0,West,2022/2023,SH 29,BOULDER BR,Minor Crash,Yes,2023,0.0,West,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Overcast,1191900.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bay of Plenty Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,22.0,Western Bay of Plenty District,Nil,0.0,0.0,0.0,1.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain,Null,175.990568424535,-37.8295452042701
103884,165400,,524602.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,OFF ROAD CAR PARK,,Minor Crash,No,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Twilight,780407.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,0.0,Auckland Region,Nil,Off road,Sealed,,0.0,0.0,0.0,20.0,0.0,Off,0.0,0.0,,76.0,Auckland,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.888880979057,-37.0078353932866
103885,165401,,520801.0,0.0,0.0,0.0,0.0,1.0,North,2022/2023,PALM ROAD,HILL ROAD,Serious Crash,No,2023,0.0,North,0.0,0.0,0.0,Hill Road,0.0,Christmas New Year,0.0,0.0,Dark,515004.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,1.0,0.0,50.0,0.0,None,0.0,0.0,,76.0,Auckland,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,175.045130756103,-36.7835622279187
103891,165407,,565901.0,0.0,0.0,0.0,2.0,0.0,Null,2022/2023,FRANCIS ROAD,DONOVAN ROAD,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,2000700.0,2.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Wellington Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,43.0,Kapiti Coast District,Give way,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.996276855598,-40.8844833364921
103893,165409,,511302.0,0.0,0.0,0.0,1.0,0.0,East,2022/2023,RIMU STREET,COPLEY STREET,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Bright sun,268000.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,Off,2.0,0.0,,76.0,Auckland,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.669123150776,-36.90364847322
103906,165422,,586501.0,1.0,0.0,0.0,1.0,0.0,Null,2022/2023,OHOKA ROAD,ISLAND ROAD,Serious Crash,No,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,2456400.0,0.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Canterbury Region,Motorway ramp,2-way,Sealed,,0.0,1.0,0.0,50.0,0.0,Off,0.0,0.0,,59.0,Waimakariri District,Stop,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,172.638553463538,-43.3855492202037
103909,165425,75.0,501633.0,0.0,0.0,0.0,1.0,1.0,South,2022/2023,PUKETONA ROAD,OSLER AVENUE,Serious Crash,Yes,2023,0.0,East,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Overcast,50902.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northland Region,Nil,2-way,Sealed,0.0,0.0,1.0,0.0,80.0,0.0,None,0.0,0.0,,1.0,Far North District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain,Null,174.076889348287,-35.2826667361007
103931,165447,,578402.0,0.0,0.0,0.0,0.0,0.0,South,2022/2023,MATAIKONA ROAD,TE MAI ROAD,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,2254800.0,1.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Wellington Region,Nil,2-way,Unsealed,,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,48.0,Masterton District,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,176.260635303665,-40.7757073818548
103939,165455,,502800.0,0.0,0.0,0.0,2.0,0.0,North,2022/2023,HATEA DRIVE,RIVERSIDE DRIVE,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,97400.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Northland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,2.0,Whangarei District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.324536196243,-35.7201131151039
103942,165458,,605800.0,0.0,0.0,0.0,2.0,0.0,East,2022/2023,DUNEDIN SOUTHERN MOTORWAY,CARNFORTH OBR,Minor Crash,Yes,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,2956500.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Otago Region,Nil,1-way,Sealed,,0.0,0.0,0.0,100.0,0.0,Off,0.0,0.0,,71.0,Dunedin City,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,170.439983029439,-45.9003718112574
103943,165459,,531301.0,0.0,0.0,0.0,0.0,0.0,South,2022/2023,BERNTSEN ROAD,HARBOUR ROAD,Serious Crash,No,2023,0.0,North,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Bright sun,994000.0,0.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Unsealed,,0.0,1.0,0.0,100.0,0.0,None,0.0,0.0,,18.0,Ōtorohanga District,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,174.929277599379,-38.0850182375739
